_r,_RAJ2000,_DEJ2000,RA_ICRS,DE_ICRS,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Dup,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BP-RP
18.7545,97.6182351477223,-31.0345484647342,97.61824309408,-31.03454182029,0.1207,0.1383,0.1309,0.162,1.532,0.165,1.495,0.17,0,18.73069,0.003345,19.442308,0.039461,17.977762,0.016719,1.464546
18.755,97.5845404707077,-31.5494362385042,97.58453301279,-31.54942491406,0.135,0.1576,0.2139,0.1722,-1.43,0.171,2.548,0.189,0,19.041765,0.003383,19.562496,0.03606,18.426596,0.024344,1.1359
18.756,97.7316581791424,-31.1601631197222,97.73165799736,-31.1601602975,0.141,0.1492,0.0127,0.1842,-0.035,0.199,0.635,0.182,0,18.965429,0.003454,19.410961,0.026913,18.371912,0.020153,1.039049
18.7574,97.7604203632914,-31.2678027239647,97.76040510738,-31.26786216841,0.1373,0.1656,2.5428,0.1951,-2.934,0.2,-13.375,0.21,0,18.778023,0.003681,20.151995,0.076579,17.520014,0.012177,2.631981
18.7611,97.0389155493632,-31.2105803717556,97.03891627688,-31.2105766562,0.2543,0.3135,0.0374,0.3595,0.14,0.341,0.836,0.401,0,19.951683,0.005129,20.462831,0.060876,19.338966,0.040526,1.123865
18.7628,97.2376066122731,-31.5643507143387,97.23758835571,-31.56433799434,0.2044,0.2274,0.4237,0.2744,-3.5,0.28,2.862,0.284,0,19.630194,0.004268,20.283495,0.06815,18.950827,0.032699,1.332668
18.7635,97.32324265921,-31.58861829768,97.32324265921,-31.58861829768,1.3309,1.3481,,,,,,,0,20.963394,0.014042,21.349627,0.267304,19.877434,0.114555,1.472193
18.7637,97.7579857936427,-31.3219382915518,97.75799629266,-31.32194466933,0.1029,0.114,1.0456,0.1439,2.018,0.148,-1.435,0.149,0,18.536324,0.003215,19.537289,0.046512,17.573057,0.015405,1.964231
18.7663,97.7500525726446,-31.3582988270755,97.75005487312,-31.35827379152,0.0481,0.0558,0.6341,0.0672,0.442,0.066,5.633,0.068,0,17.37549,0.002867,17.937157,0.01172,16.688801,0.007322,1.248356
18.7682,97.6648392282392,-31.0708977634854,97.66483352045,-31.07088100793,0.4017,0.4528,0.334,0.5413,-1.1,0.544,3.77,0.554,0,17.913671,0.006897,18.086416,0.01134,17.165344,0.009794,0.921072
18.7697,97.7059881060122,-31.1173556449073,97.70601468098,-31.11735768491,0.4269,0.4416,0.6404,0.5506,5.119,0.609,-0.459,0.583,0,20.326048,0.006306,20.994434,0.101238,19.604095,0.055005,1.390339
18.776,97.6141387800004,-31.532817548791,97.61413401404,-31.53283963768,0.2629,0.2691,0.8568,0.3272,-0.914,0.335,-4.97,0.327,0,19.75046,0.004424,20.656645,0.092395,18.685696,0.030656,1.970949
18.7762,97.0292776266673,-31.297721766025,97.02926586122,-31.29773833047,0.0134,0.0161,0.8019,0.0185,-2.262,0.018,-3.727,0.021,0,14.782961,0.002766,15.083455,0.003105,14.311623,0.003887,0.771832
18.7768,97.7609493215116,-31.2714417526866,97.76095397542,-31.27142436602,0.1004,0.1196,0.4571,0.1433,0.895,0.145,3.912,0.151,0,18.567629,0.00315,19.148567,0.026646,17.848227,0.019682,1.300341
18.7778,97.4753547393304,-30.9766551836544,97.47535116253,-30.97663285921,0.3241,0.4049,0.1483,0.4757,-0.69,0.454,5.023,0.444,0,20.199898,0.005754,20.672085,0.116852,19.450571,0.070483,1.221514
18.7805,97.6748678229543,-31.0803732194544,97.67487221839,-31.08034289501,0.1794,0.2082,1.628,0.2594,0.847,0.264,6.823,0.256,0,19.340088,0.00393,20.505663,0.116116,18.296749,0.036276,2.208914
18.7812,97.5574329875741,-31.0015420448811,97.5574569895,-31.00150107155,0.0165,0.0197,0.509,0.0228,4.629,0.022,9.219,0.025,0,15.217469,0.002771,15.543048,0.003405,14.72537,0.004049,0.817677
18.7825,97.7497068903614,-31.3603259178172,97.7497561903,-31.36037781116,1.0329,1.2307,-0.9212,1.8623,9.472,1.2,-11.676,1.275,0,20.880964,0.01464,22.063658,0.663658,19.680435,0.087411,2.383223
18.7843,97.1289532765915,-31.0669177404552,97.12894336102,-31.0670118649,0.0113,0.0134,5.3904,0.0157,-1.911,0.016,-21.178,0.017,0,14.055785,0.002765,14.873307,0.002994,13.166533,0.003826,1.706774
18.7856,97.7605770454434,-31.2619019496169,97.76056233642,-31.26190617184,0.3128,0.368,-0.304,0.4538,-2.829,0.445,-0.95,0.455,0,20.083036,0.004984,20.700321,0.099471,19.33499,0.051316,1.365332
18.7888,97.0584645700987,-31.4062828466895,97.05847628144,-31.40626784669,0.7281,0.8981,0.8318,1.0418,2.249,0.85,3.375,1.06,0,20.792637,0.01074,20.545118,0.179193,19.264521,0.071561,1.280598
18.7892,97.1844317659931,-31.5383902734927,97.18440459214,-31.53838331794,0.061,0.068,0.6905,0.0812,-5.211,0.082,1.565,0.09,0,17.712776,0.00293,18.318933,0.014357,16.978489,0.008611,1.340445
18.7893,97.2406107721084,-31.5660496696107,97.24060118463,-31.5660341985,0.0858,0.0946,0.4362,0.1126,-1.838,0.117,3.481,0.119,0,18.397011,0.003067,18.88414,0.022721,17.765738,0.012495,1.118402
18.7916,97.0333545347193,-31.2322518241494,97.03325790354,-31.23230106863,0.2124,0.2607,3.748,0.3037,-18.591,0.29,-11.08,0.344,0,19.59886,0.004518,21.305088,0.122265,18.329657,0.020919,2.975431
18.7939,97.0500509507952,-31.3883205925811,97.05006788708,-31.38830937036,0.1329,0.1692,0.4639,0.1922,3.253,0.182,2.525,0.217,0,19.047684,0.003566,19.699795,0.039622,18.319031,0.017469,1.380764
18.7942,97.7614784526659,-31.2868063570509,97.76148644101,-31.28680100594,1.2173,1.1917,1.5722,1.1535,1.536,1.48,1.204,1.271,0,20.638908,0.026203,20.610329,0.151252,19.911375,0.143996,0.698954
18.7989,97.13697319868,-31.50477808249,97.13697319868,-31.50477808249,2.9403,4.3744,,,,,,,0,21.30324,0.016964,20.184662,0.066212,18.370178,0.032537,1.814484
18.7996,97.3448865323703,-31.5923557246421,97.34485692698,-31.59233692909,0.0279,0.0307,1.1505,0.0352,-5.674,0.037,4.229,0.037,0,15.501354,0.002822,16.044157,0.003944,14.766751,0.004076,1.277406
18.8005,97.76074022211,-31.3044529071,97.76074022211,-31.3044529071,2.4533,3.3683,,,,,,,0,21.162241,0.025925,20.844999,0.376574,19.55287,0.162145,1.29213
18.8041,97.0316475534637,-31.3248504146888,97.03164222575,-31.3247671258,0.082,0.1021,0.9249,0.1141,-1.024,0.111,18.74,0.135,0,18.288349,0.003111,19.430262,0.041875,17.289377,0.009686,2.140884
18.8091,97.5319179900748,-31.5728693239667,97.53191706673,-31.5728449773,0.0857,0.0938,0.2404,0.1061,-0.177,0.114,5.478,0.121,0,18.319984,0.003082,18.834194,0.025221,17.603716,0.014293,1.230478
18.8099,97.1742912201249,-31.0317373486467,97.1742891921,-31.03172780198,0.2207,0.2723,-0.4275,0.3168,-0.391,0.306,2.148,0.335,0,19.697237,0.004284,20.105499,0.061541,19.121992,0.044198,0.983507
18.8103,97.7455642364204,-31.19008942202,97.74556355582,-31.19008542202,0.5273,0.6751,1.5245,0.7389,-0.131,0.7,0.9,0.888,0,20.592697,0.007858,20.968645,0.098929,20.124552,0.11818,0.844093
18.8109,97.4677020310596,-30.9746849799687,97.46769467026,-30.97466629108,0.0804,0.094,0.0488,0.1093,-1.42,0.115,4.205,0.111,0,18.239697,0.00305,18.557428,0.023266,17.734924,0.014473,0.822504
18.8138,97.75039852318,-31.20452967149,97.75039852318,-31.20452967149,1.8899,2.6047,,,,,,,0,21.057587,0.023881,20.713919,0.180523,20.114969,0.06858,0.598949
18.8163,97.4990986637221,-31.5827513169156,97.49909827765,-31.58270844136,0.0324,0.0371,0.4525,0.0414,-0.074,0.042,9.647,0.046,0,16.709743,0.00281,17.108261,0.006293,16.149464,0.004966,0.958797
18.8173,97.0823448298,-31.11812296373,97.0823448298,-31.11812296373,1.3201,2.9523,,,,,,,0,20.834892,0.013855,20.699646,0.294499,20.485706,0.236951,0.21394
18.8178,97.4935418507587,-30.9798790481311,97.49354191815,-30.97987045702,0.2346,0.3108,-0.4278,0.3652,0.013,0.331,1.933,0.347,0,19.764469,0.004716,20.187286,0.043487,19.474644,0.063459,0.712643
18.8187,97.315133144936,-30.9758515243078,97.31513412466,-30.97584094653,0.0828,0.0945,0.2885,0.1102,0.189,0.113,2.38,0.118,0,18.414482,0.00305,18.852823,0.024002,17.831614,0.015666,1.02121
18.8203,97.7527372030599,-31.3525326023014,97.7527596079,-31.35249390897,0.1725,0.2073,0.8327,0.2604,4.305,0.242,8.706,0.256,0,19.343142,0.003992,20.341402,0.066551,18.363792,0.022695,1.97761
18.8233,97.10793645748,-31.47779951205,97.10793645748,-31.47779951205,1.439,1.1643,,,,,,,0,21.013155,0.015098,21.684233,0.26265,19.755861,0.072155,1.928371
18.8236,97.3772597389927,-30.9685847973595,97.37727058252,-30.96858435736,0.2726,0.3389,0.4444,0.4138,2.092,0.364,0.099,0.408,0,20.130638,0.005131,20.941935,0.114166,19.183504,0.053144,1.75843
18.8262,97.6078330897894,-31.0264565744188,97.60783598903,-31.02645056553,0.0822,0.0941,0.0821,0.1097,0.559,0.113,1.352,0.116,0,18.246899,0.003064,18.552176,0.023276,17.789127,0.016837,0.763048
18.827,97.4167495242889,-31.5951131915938,97.41681177363,-31.59517602272,0.1085,0.1199,0.0708,0.1398,11.93,0.139,-14.137,0.144,0,18.808926,0.00328,19.237356,0.031047,18.231859,0.022758,1.005497
18.8271,97.0775404265133,-31.1247014813288,97.07753691683,-31.12469155244,0.0905,0.1042,0.2454,0.123,-0.676,0.127,2.234,0.132,0,18.418776,0.003075,18.673571,0.022095,18.015514,0.020514,0.658056
18.8309,97.5911553767203,-31.0167549148721,97.59114933509,-31.01676449265,0.0418,0.0477,0.4303,0.0552,-1.165,0.057,-2.155,0.059,0,17.05735,0.002853,17.486496,0.007693,16.478561,0.005637,1.007935
18.8311,97.03016895529,-31.31835270686,97.03016895529,-31.31835270686,1.3731,1.3785,,,,,,,0,19.583906,0.014364,17.244583,0.01235,15.811875,0.005308,1.432708
18.8313,97.1290007125692,-31.0658358067431,97.12900926342,-31.06581651341,0.2925,0.3434,0.5851,0.432,1.648,0.416,4.341,0.448,0,20.004137,0.00538,20.664665,0.112265,18.805016,0.060915,1.85965
18.8329,97.0992685555479,-31.4684662494027,97.09928180664,-31.46842943607,0.3641,0.4162,-0.0915,0.5032,2.543,0.449,8.283,0.472,0,20.340754,0.006005,21.296103,0.124065,19.323231,0.049037,1.972872
18.8353,97.7563293438337,-31.2259775242876,97.75632224939,-31.22594202651,0.8642,0.9581,0.9703,1.1487,-1.365,1.275,7.987,1.007,0,20.736013,0.010488,21.16305,0.198447,19.661108,0.105159,1.501942
18.8358,97.5275546419415,-31.5747984639609,97.52756116809,-31.57478835285,0.6586,0.752,0.5677,0.9353,1.251,0.774,2.275,0.994,0,20.746067,0.009443,20.87715,0.1182,19.949608,0.089655,0.927542
18.8372,97.2492605257383,-31.5702207256155,97.2492587104,-31.57021621006,0.4266,0.439,0.1329,0.5695,-0.348,0.532,1.016,0.533,0,20.471468,0.006842,20.851305,0.108665,19.892204,0.082413,0.959101
18.8379,97.5217869742531,-31.5767455444683,97.52173759151,-31.5766974467,0.124,0.1361,2.1056,0.1593,-9.466,0.162,10.822,0.171,0,18.893076,0.003389,20.296057,0.079021,17.685392,0.01516,2.610664
18.8394,97.5468667305129,-30.9961604577236,97.54684398467,-30.99611506217,0.4548,0.5608,0.6293,0.6659,-4.387,0.644,10.214,0.672,0,20.464775,0.007548,21.073067,0.118011,19.307247,0.060848,1.76582
18.8394,97.6576929148566,-31.0626868358044,97.65769702411,-31.06269583136,0.3871,0.5049,1.2146,0.5686,0.792,0.522,-2.024,0.601,0,20.333668,0.006508,20.724323,0.114123,19.833099,0.088893,0.891224
18.8499,97.7508779557071,-31.2036910062763,97.7508680622,-31.20367553961,0.0955,0.1123,0.2689,0.1338,-1.904,0.132,3.48,0.134,0,18.460184,0.003207,18.980848,0.020648,17.853153,0.012877,1.127695
18.8499,97.75467949661,-31.2175519696,97.75467949661,-31.2175519696,1.2126,1.7224,,,,,,,0,20.913456,0.015786,20.944935,0.268165,20.342018,0.186985,0.602917
18.8557,97.2412715410121,-31.5675033892949,97.24130767458,-31.5675313493,0.0174,0.0183,0.8582,0.0225,6.927,0.025,-6.291,0.024,0,15.080922,0.002782,15.421775,0.003258,14.568906,0.003933,0.852869
18.8567,97.6902070434248,-31.0948891077622,97.69020940497,-31.09487860554,0.1496,0.1735,-0.0646,0.2079,0.455,0.207,2.363,0.214,0,18.969387,0.003444,19.316849,0.026069,18.522161,0.025468,0.794687
18.8624,97.7188111489669,-31.4315163037989,97.7188106333,-31.43150913491,0.2377,0.2532,0.2703,0.3227,-0.099,0.327,1.613,0.315,0,19.573452,0.004169,20.074492,0.059076,18.999025,0.032162,1.075466
18.863,97.7404248900218,-31.3905719988807,97.74041489878,-31.39054940777,0.1945,0.2133,0.9813,0.2699,-1.919,0.261,5.083,0.263,0,19.441631,0.004094,20.781042,0.097527,18.403042,0.022924,2.378
18.8636,97.4851429386924,-30.9771578491744,97.48514660882,-30.97716740473,0.0728,0.084,0.7942,0.0971,0.708,0.103,-2.15,0.099,0,18.032099,0.002956,18.83168,0.019831,17.1691,0.009772,1.66258
18.8646,97.6350216734001,-31.5204993592581,97.63498895215,-31.52046937704,0.034,0.0364,0.4465,0.0422,-6.276,0.043,6.746,0.044,0,16.67658,0.002803,17.053429,0.006367,16.129984,0.005167,0.923445
18.8654,97.725585115053,-31.1444292433191,97.72554407022,-31.14430280777,0.6879,0.6791,0.2201,0.8439,-7.904,0.777,28.448,0.79,0,20.685108,0.009027,21.208263,0.181615,19.535915,0.10488,1.672348
18.8657,97.7203110979545,-31.1354879161078,97.72031087468,-31.13548041833,0.3468,0.384,0.8013,0.4932,-0.043,0.479,1.687,0.475,0,20.046675,0.005543,20.415983,0.061311,19.534756,0.050056,0.881227
18.8673,97.6432660142846,-31.0501080695136,97.64328048815,-31.05010814507,0.2796,0.3473,-0.4168,0.4144,2.79,0.386,-0.017,0.413,0,20.030809,0.005192,20.470396,0.085031,19.536842,0.063936,0.933554
18.8688,97.4238688654014,-30.9684474579422,97.42386789612,-30.96843751572,0.1829,0.2253,0.0064,0.2559,-0.187,0.259,2.237,0.264,0,19.54204,0.003962,19.866629,0.05497,18.981438,0.031411,0.885191
18.869,97.4527653465034,-31.5925320356327,97.45277852651,-31.5925392623,1.0785,1.0217,-0.7374,1.4081,2.526,1.336,-1.626,1.714,0,20.84683,0.013001,21.493401,0.270352,19.584761,0.141248,1.90864
18.8712,97.2157051459662,-31.0074054039507,97.21571485311,-31.00739377284,0.2172,0.2564,0.3152,0.3063,1.872,0.301,2.617,0.337,0,19.755373,0.004308,20.742344,0.074185,18.953993,0.03338,1.788351
18.8738,97.6830514286318,-31.086448848901,97.6830560008,-31.08644253779,0.1586,0.1764,0.5053,0.2227,0.881,0.219,1.42,0.216,0,19.100515,0.003903,20.141493,0.070364,18.111441,0.020007,2.030052
18.8739,97.7042489578472,-31.4529295740522,97.70424771267,-31.45290799183,0.1057,0.1106,0.305,0.1348,-0.239,0.136,4.856,0.138,0,18.483551,0.003227,19.07095,0.025341,17.804914,0.013743,1.266035
18.8813,97.6058250742038,-31.5401312563767,97.60582693589,-31.54011926971,0.4727,0.5033,-0.5382,0.6679,0.357,0.543,2.697,0.573,0,20.440527,0.006904,20.824842,0.088884,19.815584,0.0788,1.009258
18.8823,97.3095944194318,-30.9758647263044,97.30959052127,-30.97584980186,0.0099,0.0112,0.1681,0.0132,-0.752,0.013,3.358,0.014,0,14.002428,0.00276,14.504996,0.002905,13.340265,0.003822,1.164731
18.8854,97.1635837229081,-31.5269753770451,97.16357291935,-31.52700738149,0.2186,0.2484,1.018,0.2971,-2.072,0.294,-7.201,0.357,0,19.624983,0.004265,20.68684,0.10854,18.522356,0.023321,2.164484
18.8883,97.1822951755888,-31.5391565247931,97.18228829733,-31.53913191146,0.0381,0.0415,0.192,0.0494,-1.319,0.051,5.538,0.053,0,16.820234,0.002833,17.070297,0.005496,16.426233,0.005438,0.644064
18.8883,97.6659294022294,-31.4955247807378,97.66592852656,-31.49551616296,0.146,0.1652,-0.1671,0.1977,-0.168,0.188,1.939,0.196,1,19.080879,0.003526,19.516968,0.046628,18.45978,0.034353,1.057188
18.8896,97.4829983136132,-31.5877400475107,97.48300922856,-31.5876850964,0.1141,0.1333,1.3673,0.1516,2.092,0.147,12.364,0.161,0,18.761732,0.003286,19.874516,0.045825,17.704567,0.012471,2.169949
18.8942,97.252865715939,-30.9914821925385,97.252856083,-30.99149410365,0.0686,0.0801,0.4546,0.0945,-1.858,0.097,-2.68,0.104,0,18.09708,0.002984,18.747797,0.017482,17.331669,0.013294,1.416128
18.8962,97.0346706366573,-31.2165148000005,97.03465836164,-31.21650520889,0.2573,0.3157,1.2725,0.361,-2.362,0.336,2.158,0.393,0,19.876287,0.004856,20.790518,0.117694,18.841131,0.028722,1.949387
18.898,97.0609519716888,-31.1493298546711,97.06094895964,-31.14933002356,0.3507,0.4303,0.2364,0.5214,-0.58,0.503,-0.038,0.502,0,20.271212,0.005722,20.519705,0.073428,19.817402,0.065831,0.702303
18.8981,97.030935764193,-31.2334426484843,97.03094128946,-31.23344400404,0.0238,0.0287,0.5698,0.0335,1.063,0.033,-0.305,0.039,0,15.907865,0.002785,16.402279,0.005062,15.253305,0.004233,1.148973
18.9039,97.7017663168312,-31.1075757471644,97.70176147891,-31.10756558272,1.3423,1.4514,1.3852,1.3287,-0.932,2.155,2.287,1.995,0,20.89123,0.014002,20.791555,0.167648,20.038534,0.221368,0.753021
18.9084,97.6682973961665,-31.0706436546637,97.66827573257,-31.07064729911,0.1776,0.2284,1.6384,0.2602,-4.175,0.255,-0.82,0.287,0,19.343477,0.004032,20.801479,0.13683,18.117239,0.022239,2.68424
18.909,97.1710158157692,-31.0318266873796,97.17100574825,-31.03179048738,0.8866,1.3221,-1.0275,1.2491,-1.941,0.924,8.145,2.677,0,20.796753,0.009778,21.33976,0.202445,20.123343,0.143377,1.216417
18.9093,97.4438445662404,-30.9695747582609,97.44386966937,-30.96957754493,0.3504,0.4038,1.2715,0.483,4.843,0.485,-0.627,0.472,0,20.282091,0.005652,21.095514,0.112948,19.163675,0.036421,1.931839
18.9102,97.6005780200188,-31.5437894468485,97.6005876365,-31.54376139796,0.1336,0.1409,1.2783,0.1713,1.844,0.166,6.311,0.169,0,18.957956,0.003403,20.056034,0.045549,17.90749,0.016681,2.148544
18.9142,97.4886553822641,-31.5869130647863,97.48866486754,-31.58688263812,0.0162,0.0186,0.8202,0.0212,1.818,0.021,6.846,0.023,0,15.256584,0.00277,15.620298,0.003581,14.722147,0.003916,0.898151
18.9154,97.5806412407194,-31.0096621349133,97.580638482,-31.00965028158,0.0342,0.0409,0.289,0.0472,-0.532,0.046,2.667,0.051,0,16.765541,0.002823,17.073828,0.00573,16.295853,0.005986,0.777975
18.9163,97.31974594267,-30.97332436303,97.31974594267,-30.97332436303,1.2088,2.1327,,,,,,,0,20.995014,0.019786,20.773081,0.266851,19.464798,0.157548,1.308283
18.9186,97.0511058865844,-31.1682013357911,97.05110845253,-31.16818850468,0.1291,0.1582,0.0669,0.1888,0.494,0.185,2.887,0.195,0,18.968885,0.003466,19.292698,0.036197,18.497225,0.02815,0.795473
18.9203,97.7466824954,-31.18700631146,97.7466824954,-31.18700631146,4.1992,3.2695,,,,,,,0,21.02388,0.026069,20.874001,0.764445,19.934107,0.215641,0.939894
18.9251,97.0935538760482,-31.1002558795392,97.09361432464,-31.10023374622,0.0975,0.1081,1.1239,0.1304,11.646,0.137,4.98,0.138,0,17.525375,0.003901,18.440153,0.013832,16.515495,0.005898,1.924658
18.9267,97.1327204674142,-31.5041767793289,97.13272308424,-31.50416497044,0.2308,0.2744,0.4917,0.3331,0.502,0.285,2.657,0.309,0,19.760632,0.004516,20.108261,0.043336,19.336758,0.038062,0.771503
18.9273,97.7519230944503,-31.2019851404212,97.75190652936,-31.2019699982,0.4023,0.5224,1.1864,0.5992,-3.188,0.619,3.407,0.722,0,20.347269,0.007273,20.980381,0.125576,19.419098,0.042473,1.561283
18.9279,97.1462206770488,-31.5152498372822,97.14621993153,-31.51523741506,0.5406,0.5913,-0.92,0.8035,-0.143,0.605,2.795,0.744,0,20.665997,0.00849,20.936298,0.176932,19.939301,0.093692,0.996998
18.9307,97.5628274710586,-31.0010332257266,97.5628245,-31.00102667906,0.7237,0.7829,2.8927,0.9467,-0.573,0.94,1.473,0.922,0,20.341362,0.010555,21.07053,0.09379,19.132698,0.042814,1.937832
18.9319,97.7631405224834,-31.2583413254601,97.7631240151,-31.25832389435,0.3724,0.4667,0.365,0.558,-3.175,0.567,3.922,0.601,0,20.258921,0.006185,20.922977,0.1059,19.490072,0.064325,1.432905
18.932,97.7248419348066,-31.1405947478117,97.72483028756,-31.14057276559,0.0789,0.0877,1.0333,0.1093,-2.243,0.106,4.946,0.11,0,18.075186,0.003049,19.062849,0.025164,17.105431,0.009311,1.957418
18.9345,97.2713531011006,-31.5793680292866,97.27135496357,-31.57936044262,0.7032,0.7351,-0.5102,0.8668,0.357,1.088,1.707,0.872,0,20.726429,0.009097,21.43652,0.174873,19.799736,0.106078,1.636784
18.9359,97.6465724465351,-31.0511656924677,97.64657593794,-31.05115635469,0.074,0.0831,0.0907,0.0973,0.673,0.101,2.101,0.101,0,18.01815,0.002985,18.341372,0.018589,17.551304,0.013325,0.790068
18.9366,97.44788991434,-31.59431184594,97.44788991434,-31.59431184594,1.3752,1.4615,,,,,,,0,21.027376,0.017632,21.39633,0.161979,20.319317,0.281076,1.077013
18.937,97.0436897838173,-31.3797431249322,97.04368859167,-31.37974110271,0.7004,0.8007,0.2635,0.982,-0.229,0.872,0.455,0.984,0,20.738161,0.009615,21.068121,0.19889,19.89419,0.109098,1.173931
18.9377,97.1564078127832,-31.0412685805176,97.15641538103,-31.04123688274,0.881,1.0654,0.5123,1.0498,1.459,1.294,7.132,1.49,0,20.887869,0.010193,21.046381,0.226847,19.803944,0.133077,1.242437
18.9392,97.3707583988967,-31.5969300825255,97.37075391143,-31.59691848697,0.1196,0.1411,0.4034,0.1584,-0.86,0.154,2.609,0.161,0,18.939735,0.003339,19.314474,0.042507,18.461378,0.028055,0.853096
18.9405,97.4088685844784,-30.9665017295347,97.40885376566,-30.96649241398,1.0947,1.6445,0.3893,1.5589,-2.859,1.854,2.096,2.111,0,20.802353,0.013297,21.366486,0.213933,19.647757,0.101681,1.718729
18.9412,97.7492831536823,-31.3717750679588,97.74928854652,-31.37176885907,1.2447,0.9462,0.4952,1.4503,1.036,1.535,1.397,1.213,0,20.841705,0.012046,20.990471,0.159482,19.999323,0.131294,0.991148
18.9426,97.7616285265351,-31.3216252965978,97.76158371076,-31.32147742105,0.1899,0.2138,2.4678,0.2756,-8.614,0.27,33.272,0.266,0,19.265564,0.003842,21.021818,0.112455,17.996332,0.018071,3.025486
18.9439,97.1440935068534,-31.5139377243875,97.14408441478,-31.51392674661,0.2357,0.2645,0.8595,0.3273,-1.744,0.291,2.47,0.319,0,19.823463,0.004523,20.552446,0.097715,18.945044,0.037146,1.607403
18.9449,97.0268373191868,-31.30890082763,97.02683714232,-31.30889922763,0.2828,0.3869,-0.022,0.4182,-0.034,0.395,0.36,0.518,0,20.156719,0.00517,20.334652,0.074596,19.60615,0.046241,0.728502
18.9458,97.0556749780721,-31.4073569156572,97.05568744983,-31.40735477788,0.0542,0.0696,0.5651,0.0793,2.395,0.073,0.481,0.091,0,17.686314,0.002917,18.285896,0.015037,16.956758,0.008507,1.329138
18.9463,97.2448396275337,-31.57056127745,97.24484139593,-31.57055079745,0.7343,0.76,-0.4885,0.9372,0.339,1.026,2.358,1.171,0,20.690674,0.010635,21.168579,0.125059,19.864662,0.091292,1.303917
18.9465,97.3236351379122,-30.9720760583316,97.32364766648,-30.97213363611,0.2865,0.3315,1.2771,0.397,2.417,0.39,-12.955,0.377,0,20.011366,0.004859,20.924587,0.11862,18.765057,0.032365,2.159531
18.9483,97.7597283955431,-31.3335165915542,97.75967160646,-31.3334827249,0.5872,0.6777,0.3082,0.9357,-10.914,0.97,7.62,1.078,0,20.576708,0.008184,21.448568,0.183943,19.367193,0.063886,2.081375
18.9502,97.66717117253,-31.06857462388,97.66717117253,-31.06857462388,2.1144,2.2483,,,,,,,0,20.921406,0.01519,21.003279,0.163561,20.130737,0.235722,0.872541
18.951,97.0268549618227,-31.2547270336833,97.02685085983,-31.25471250035,0.056,0.0688,0.3194,0.0811,-0.789,0.076,3.27,0.091,0,17.60437,0.002908,17.953991,0.01166,17.107428,0.009323,0.846563
18.9523,97.254862585347,-30.9897257166768,97.25487847059,-30.9897287389,0.2493,0.3011,0.8559,0.3561,3.064,0.348,-0.68,0.37,0,19.970371,0.004854,21.086058,0.113283,18.807917,0.052611,2.278141
18.9573,97.7304601064753,-31.4151754277453,97.73046805886,-31.41516475219,0.52,0.5467,0.3119,0.7622,1.527,0.608,2.402,0.6,0,20.533495,0.00842,20.654894,0.110038,19.891016,0.105846,0.763878
